run_id,n_agents,initial_li_equal,li_change_rate,schema_weight,claim_threshold,grant_threshold,mean_final_li,std_final_li,mean_final_fi,std_final_fi,time_to_li_stability,time_to_fi_stability,final_li_variance,final_fi_variance,mean_role_diff,max_role_diff,role_diff_variance,role_polarization,li_trend_slope,fi_trend_slope,li_trend_r2,fi_trend_r2,emergence_speed,leader_consistency,follower_consistency
experiment_20241211_144311_run_0105,6,False,0.5,0.7,0.6,0.4,0.6024976040277378,0.29836882412481835,1.0,0.0,100,6,0.0890239552096268,0.0,-0.39750239597226217,0.717880926921774,0.08902395520962682,0.8621678104251702,-9.900990099009904e-05,0.002009335122555728,0.029702970297029622,0.2875285369218289,1.0,0.9966329966329966,0.9932659932659932
experiment_20241211_144311_run_0017,4,True,0.3,0.7,0.6,0.4,0.5,0.0,0.33125380619722367,0.3766799299792289,0,100,0.0,0.14188776964915678,0.16874619380277633,0.4941804199702964,0.14188776964915678,0.9205976319760985,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0152,8,False,0.3,0.7,0.6,0.4,0.602370760189086,0.31628483599098467,1.0,0.0,100,3,0.10003609747784409,0.0,-0.397629239810914,0.7371537201281576,0.10003609747784409,0.877140239642441,3.2640704754810346e-06,0.0008219841691746668,0.02970297029702985,0.22951845512669947,1.0,1.0,0.9962121212121213
experiment_20241211_144311_run_0001,4,True,0.1,0.3,0.6,0.4,0.5,0.0,0.45683318677216833,0.22088931144544266,0,0,0.0,0.04879208791084176,0.043166813227831724,0.27529476979637557,0.04879208791084176,0.9205976319760986,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0144,8,False,0.3,0.3,0.6,0.4,0.4809500316800933,0.21388356344151432,0.75,0.4330127018922193,46,100,0.04574617871044029,0.1875,-0.2690499683199067,1.0,0.3795847711019507,1.0018732454756936,-0.0020545115573053713,0.00013787150805467997,0.7695207624697057,0.1847602493845984,1.0,0.9962121212121213,1.0
experiment_20241211_144311_run_0056,6,True,0.1,0.3,0.6,0.4,0.5,0.0,0.19808352881552352,0.13488970332540925,0,0,0.0,0.018195232063216927,0.30191647118447645,0.47650991025994005,0.01819523206321693,0.9392668535736913,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0113,8,True,0.1,0.5,0.6,0.4,0.5,0.0,0.3415966413498263,0.19796553636655662,0,0,0.0,0.039190353588898455,0.1584033586501737,0.41862047640141087,0.039190353588898455,0.877140239642441,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0095,6,False,0.3,0.5,0.6,0.4,0.4074902768405724,0.06614786613119497,0.8333333333333334,0.372677996249965,24,0,0.004375540193710491,0.13888888888888892,-0.42584305649276094,0.7249542555690492,0.14975102549548458,0.9392668535736909,-0.001978008357478753,0.0005850419402610699,0.6141730638345516,0.16077694820912644,1.0,0.9966329966329966,0.9932659932659932
experiment_20241211_144311_run_0129,8,True,0.5,0.5,0.6,0.4,0.5,0.0,0.5587237049090015,0.26971671434362027,0,100,0.0,0.07274710599631806,-0.058723704909001403,0.39682884328120116,0.07274710599631806,0.7830229881682913,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0083,6,False,0.1,0.3,0.6,0.4,0.36931918450106727,0.17047616619713687,0.5,0.5,52,100,0.029062123241273833,0.25,-0.1306808154989327,0.8992537046988696,0.2663327231232119,0.6823163163486238,-0.0006899960385631294,0.0015752231866177613,0.4756369101098291,0.49738681484227637,1.0,0.9865319865319865,0.9966329966329966
